Дата,ПодрКод,НомКод,Кіл_сть,СумаПродажу,ЦінаПродажу
20.08.2023 0:00,34,69 087,0,0,0
15.06.2023 0:00,34,31 372,0,0,0
07.06.2023 0:00,34,25 589,1,"44,99","44,99"
04.05.2023 0:00,34,25 606,0,0,0
10.10.2023 0:00,34,2 501,0,0,0
10.08.2023 0:00,34,3 357,6,126,21
08.07.2023 0:00,34,25 902,2,"92,4","46,2"
25.08.2023 0:00,34,26 083,0,0,0
26.04.2023 0:00,34,97 795,0,0,0
13.05.2023 0:00,34,61 244,1,"33,7","33,7"
01.05.2023 0:00,34,31 320,0,0,0
03.09.2023 0:00,34,25 901,0,0,0
15.09.2023 0:00,34,61 277,0,0,0
18.07.2023 0:00,34,97 785,1,78,78
21.09.2023 0:00,34,61 255,6,"347,4","57,9"
25.07.2023 0:00,34,25 854,0,0,0
02.05.2023 0:00,34,32 615,1,"71,5","71,5"
28.05.2023 0:00,34,95 548,2,"103,4","51,7"
25.06.2023 0:00,34,25 592,0,0,0
19.04.2023 0:00,34,44 425,0,0,0
20.04.2023 0:00,34,48 860,5,"127,5","25,5"
23.06.2023 0:00,34,3 378,0,0,0
27.09.2023 0:00,34,25 902,2,"85,4","42,7"
04.07.2023 0:00,34,34 690,0,0,0
18.04.2023 0:00,34,61 277,0,0,0
06.05.2023 0:00,34,25 606,0,0,0
11.08.2023 0:00,34,25 911,0,0,0
07.06.2023 0:00,34,31 320,2,"59,8","29,9"
11.06.2023 0:00,34,53 486,8,"359,2","44,9"
26.04.2023 0:00,34,97 785,0,0,0
30.10.2023 0:00,34,25 619,0,0,0
06.07.2023 0:00,34,53 487,5,"275,5","55,1"
24.10.2023 0:00,34,29 099,1,21,21
25.07.2023 0:00,34,31 300,2,"51,98","25,99"
11.10.2023 0:00,34,69 000,8,"407,92","50,99"
06.06.2023 0:00,34,29 594,5,136,"27,2"
11.10.2023 0:00,34,25 879,0,0,0
02.07.2023 0:00,34,25 926,0,0,0
07.04.2023 0:00,34,53 486,2,"94,6","47,3"
15.06.2023 0:00,34,68 131,0,0,0
15.09.2023 0:00,34,25 591,1,"59,5","59,5"
30.06.2023 0:00,34,52 855,0,0,0
21.07.2023 0:00,34,25 912,0,0,0
13.07.2023 0:00,34,97 135,0,0,0
09.05.2023 0:00,34,25 741,0,0,0
30.10.2023 0:00,34,25 764,1,"56,9","56,9"
27.07.2023 0:00,34,67 521,0,0,0
11.05.2023 0:00,34,52 640,0,0,0
27.08.2023 0:00,34,31 320,4,"104,8","26,2"
28.07.2023 0:00,34,98 466,7,"130,2","18,6"
01.06.2023 0:00,34,31 301,0,0,0
17.06.2023 0:00,34,68 131,0,0,0
10.06.2023 0:00,34,61 116,0,0,0
13.04.2023 0:00,34,31 370,0,0,0
14.06.2023 0:00,34,25 897,1,"39,99","39,99"
02.05.2023 0:00,34,2 861,3,"100,2","33,4"
13.07.2023 0:00,34,52 615,1,"34,5","34,5"
18.08.2023 0:00,34,61 279,0,0,0
23.08.2023 0:00,34,61 157,0,0,0
19.04.2023 0:00,34,25 592,0,0,0
20.09.2023 0:00,34,2 501,0,0,0
31.05.2023 0:00,34,25 617,0,0,0
24.08.2023 0:00,34,25 764,0,0,0
20.04.2023 0:00,34,25 896,0,0,0
15.05.2023 0:00,34,2 862,0,0,0
31.10.2023 0:00,34,53 511,0,0,0
18.08.2023 0:00,34,61 258,0,0,0
27.04.2023 0:00,34,25 928,3,"71,7","23,9"
24.06.2023 0:00,34,25 606,0,0,0
17.07.2023 0:00,34,52 425,2,"60,4","30,2"
09.08.2023 0:00,34,25 902,0,0,0
03.06.2023 0:00,34,31 301,0,0,0
24.05.2023 0:00,34,25 931,9,"274,5","30,5"
25.10.2023 0:00,34,61 162,0,0,0
03.05.2023 0:00,34,47 369,0,0,0
22.09.2023 0:00,34,2 593,3,"157,5","52,5"
22.09.2023 0:00,34,25 930,1,"59,99","59,99"
30.04.2023 0:00,34,47 368,0,0,0
25.07.2023 0:00,34,2 171,4,"324,8","81,2"
06.09.2023 0:00,34,48 861,0,0,0
22.10.2023 0:00,34,25 642,2,"73,98","36,99"
20.07.2023 0:00,34,29 594,2,"54,4","27,2"
29.04.2023 0:00,34,67 245,0,0,0
24.05.2023 0:00,34,50 588,0,0,0
03.07.2023 0:00,34,25 589,0,0,0
09.08.2023 0:00,34,61 159,2,"308,6","154,3"
02.10.2023 0:00,34,29 099,2,42,21
24.04.2023 0:00,34,52 959,0,0,0
13.06.2023 0:00,34,31 300,0,0,0
05.05.2023 0:00,34,25 914,0,0,0
21.04.2023 0:00,34,68 959,0,0,0
01.05.2023 0:00,34,25 851,1,"24,9","24,9"
26.08.2023 0:00,34,29 099,8,168,21
06.10.2023 0:00,34,25 924,1,"47,1","47,1"
08.08.2023 0:00,34,25 592,0,0,0
07.10.2023 0:00,34,61 162,1,"154,3","154,3"
01.05.2023 0:00,34,25 897,1,"47,4","47,4"
26.09.2023 0:00,34,25 883,0,0,0
17.04.2023 0:00,34,48 862,0,0,0
11.10.2023 0:00,34,25 620,0,0,0
07.04.2023 0:00,34,25 618,0,0,0
28.05.2023 0:00,34,25 801,1,23,23
10.05.2023 0:00,34,61 243,0,0,0
06.06.2023 0:00,34,69 087,0,0,0
24.09.2023 0:00,34,3 378,0,0,0
13.10.2023 0:00,34,48 861,0,0,0
26.08.2023 0:00,34,62 806,0,0,0
01.06.2023 0:00,34,25 936,0,0,0
14.06.2023 0:00,34,67 521,0,0,0
29.07.2023 0:00,34,2 266,1,"64,8","64,8"
15.04.2023 0:00,34,53 486,4,"189,2","47,3"
21.09.2023 0:00,34,47 372,0,0,0
13.09.2023 0:00,34,97 785,0,0,0
12.10.2023 0:00,34,37 376,0,0,0
27.09.2023 0:00,34,25 936,3,"104,7","34,9"
01.04.2023 0:00,34,25 684,1,"28,2","28,2"
17.07.2023 0:00,34,52 990,1,"32,7","32,7"
30.07.2023 0:00,34,31 743,0,0,0
07.07.2023 0:00,34,31 368,0,0,0
11.10.2023 0:00,34,47 372,1,"69,7","69,7"
19.05.2023 0:00,34,29 099,2,42,21
11.07.2023 0:00,34,25 925,0,0,0
08.05.2023 0:00,34,31 743,0,0,0
20.09.2023 0:00,34,25 911,1,47,47
25.09.2023 0:00,34,48 861,1,"24,99","24,99"
01.10.2023 0:00,34,101 209,0,0,0
02.10.2023 0:00,34,69 087,0,0,0
27.06.2023 0:00,34,26 083,3,"119,7","39,9"
19.07.2023 0:00,34,31 320,0,0,0
31.05.2023 0:00,34,32 347,0,0,0
17.04.2023 0:00,34,44 423,0,0,0
08.04.2023 0:00,34,67 524,1,"45,5","45,5"
01.04.2023 0:00,34,68 959,1,31,31
20.06.2023 0:00,34,52 640,0,0,0
23.05.2023 0:00,34,25 912,0,0,0
01.05.2023 0:00,34,34 688,0,0,0
09.06.2023 0:00,34,25 924,0,0,0
14.09.2023 0:00,34,48 862,0,0,0
21.06.2023 0:00,34,25 880,0,0,0
09.07.2023 0:00,34,34 689,0,0,0
16.07.2023 0:00,34,61 162,0,0,0
31.10.2023 0:00,34,25 910,0,0,0
03.05.2023 0:00,34,25 915,0,0,0
21.06.2023 0:00,34,52 425,1,"30,2","30,2"
02.07.2023 0:00,34,25 620,0,0,0
06.07.2023 0:00,34,25 936,0,0,0
18.09.2023 0:00,34,66 473,3,"117,9","39,3"
19.08.2023 0:00,34,107 753,0,0,0
29.06.2023 0:00,34,31 301,0,0,0
15.08.2023 0:00,34,61 243,0,0,0
31.08.2023 0:00,34,34 674,0,0,0
10.09.2023 0:00,34,25 931,3,"94,2","31,4"
03.04.2023 0:00,34,68 959,0,0,0
07.09.2023 0:00,34,37 383,7,"391,3","55,9"
18.05.2023 0:00,34,25 936,0,0,0
13.05.2023 0:00,34,3 357,1,21,21
03.10.2023 0:00,34,97 795,4,"143,21","35,8025"
14.09.2023 0:00,34,44 423,3,"93,3","31,1"
02.09.2023 0:00,34,50 588,0,0,0
01.06.2023 0:00,34,48 861,0,0,0
02.06.2023 0:00,34,67 945,3,"234,6","78,2"
18.07.2023 0:00,34,29 594,2,"54,4","27,2"
27.05.2023 0:00,34,2 296,0,0,0
28.05.2023 0:00,34,107 753,6,"359,4","59,9"
30.10.2023 0:00,34,37 376,1,34,34
16.09.2023 0:00,34,53 605,0,0,0
20.05.2023 0:00,34,25 880,0,0,0
20.09.2023 0:00,34,31 301,0,0,0
15.07.2023 0:00,34,44 422,1,"32,7","32,7"
21.05.2023 0:00,34,61 255,8,"447,5","55,9375"
26.10.2023 0:00,34,31 745,0,0,0
06.05.2023 0:00,34,31 373,0,0,0
11.10.2023 0:00,34,25 767,5,266,"53,2"
11.10.2023 0:00,34,25 606,2,68,34
07.09.2023 0:00,34,61 278,0,0,0
28.09.2023 0:00,34,61 278,1,"71,4","71,4"
28.04.2023 0:00,34,2 593,2,"99,8","49,9"
16.07.2023 0:00,34,3 378,0,0,0
28.04.2023 0:00,34,25 930,9,"539,91","59,99"
02.08.2023 0:00,34,48 868,0,0,0
02.10.2023 0:00,34,25 687,0,0,0
08.10.2023 0:00,34,37 383,0,0,0
27.09.2023 0:00,34,32 354,0,0,0
13.07.2023 0:00,34,25 926,2,"121,6","60,8"
01.05.2023 0:00,34,61 278,0,0,0
09.10.2023 0:00,34,25 619,0,0,0
26.08.2023 0:00,34,53 605,0,0,0
16.04.2023 0:00,34,25 589,0,0,0
26.09.2023 0:00,34,31 321,0,0,0
17.07.2023 0:00,34,33 224,0,0,0
26.04.2023 0:00,34,25 914,0,0,0
23.07.2023 0:00,34,52 992,2,"63,57","31,785"
13.04.2023 0:00,34,25 925,0,0,0
06.10.2023 0:00,34,95 548,1,"53,8","53,8"
02.07.2023 0:00,34,2 266,0,0,0
10.04.2023 0:00,34,31 368,0,0,0
11.05.2023 0:00,34,25 922,0,0,0
23.04.2023 0:00,34,47 372,1,"69,7","69,7"
18.07.2023 0:00,34,59 934,0,0,0
31.05.2023 0:00,34,25 926,0,0,0
17.05.2023 0:00,34,25 590,0,0,0
10.08.2023 0:00,34,37 383,1,"55,9","55,9"
28.05.2023 0:00,34,47 368,0,0,0
24.06.2023 0:00,34,2 593,2,"99,8","49,9"
30.04.2023 0:00,34,25 801,1,23,23
23.08.2023 0:00,34,25 902,0,0,0
24.06.2023 0:00,34,25 930,8,"492,67","61,58375"
23.05.2023 0:00,34,107 752,0,0,0
29.05.2023 0:00,34,61 116,0,0,0
12.08.2023 0:00,34,33 222,0,0,0
18.07.2023 0:00,34,34 689,0,0,0
12.07.2023 0:00,34,25 933,0,0,0
09.09.2023 0:00,34,31 215,3,"84,9","28,3"
14.08.2023 0:00,34,31 299,0,0,0
25.09.2023 0:00,34,25 882,1,"29,1","29,1"
29.04.2023 0:00,34,52 640,0,0,0
22.07.2023 0:00,34,69 088,0,0,0
22.09.2023 0:00,34,98 318,0,0,0
30.04.2023 0:00,34,48 861,0,0,0
12.09.2023 0:00,34,25 899,0,0,0
10.06.2023 0:00,34,59 565,0,0,0
04.06.2023 0:00,34,52 615,1,"34,5","34,5"
16.04.2023 0:00,34,25 725,0,0,0
16.06.2023 0:00,34,2 862,0,0,0
17.08.2023 0:00,34,53 605,0,0,0
27.06.2023 0:00,34,31 372,0,0,0
12.05.2023 0:00,34,53 486,4,182,"45,5"
20.09.2023 0:00,34,97 795,1,"35,69","35,69"
15.06.2023 0:00,34,98 466,6,"111,6","18,6"
30.10.2023 0:00,34,101 209,4,268,67
07.07.2023 0:00,34,48 862,3,"98,1","32,7"
11.07.2023 0:00,34,2 594,5,"172,5","34,5"
17.09.2023 0:00,34,31 321,0,0,0
15.06.2023 0:00,34,69 089,0,0,0
10.04.2023 0:00,34,25 901,1,"29,3","29,3"
15.10.2023 0:00,34,61 279,0,0,0
26.10.2023 0:00,34,2 266,0,0,0
27.06.2023 0:00,34,61 258,0,0,0
20.08.2023 0:00,34,25 914,0,0,0
22.08.2023 0:00,34,25 915,2,"70,6","35,3"
15.10.2023 0:00,34,25 922,0,0,0
06.04.2023 0:00,34,25 590,0,0,0
12.09.2023 0:00,34,34 690,0,0,0
03.08.2023 0:00,34,66 473,0,0,0
21.04.2023 0:00,34,44 423,0,0,0
26.05.2023 0:00,34,48 845,0,0,0
25.08.2023 0:00,34,61 166,0,0,0
01.04.2023 0:00,34,61 278,0,0,0
10.07.2023 0:00,34,25 760,1,"48,3","48,3"
01.04.2023 0:00,34,25 642,10,370,37
14.05.2023 0:00,34,50 588,0,0,0
18.08.2023 0:00,34,31 745,0,0,0
21.09.2023 0:00,34,44 425,2,"65,4","32,7"
06.07.2023 0:00,34,69 087,0,0,0
09.05.2023 0:00,34,25 592,0,0,0
24.06.2023 0:00,34,52 960,0,0,0
24.10.2023 0:00,34,3 378,0,0,0
18.05.2023 0:00,34,25 922,1,"73,9","73,9"
21.05.2023 0:00,34,25 923,0,0,0
28.07.2023 0:00,34,61 279,0,0,0
22.04.2023 0:00,34,67 948,0,0,0
30.07.2023 0:00,34,2 593,1,"52,5","52,5"
26.06.2023 0:00,34,68 620,0,0,0
30.07.2023 0:00,34,25 930,5,"302,55","60,51"
07.05.2023 0:00,34,44 424,0,0,0
15.07.2023 0:00,34,25 606,1,"32,7","32,7"
08.04.2023 0:00,34,25 899,0,0,0
20.10.2023 0:00,34,61 117,0,0,0
16.09.2023 0:00,34,107 753,1,"52,9","52,9"
03.10.2023 0:00,34,2 171,1,"77,8","77,8"
15.05.2023 0:00,34,61 161,0,0,0
19.09.2023 0:00,34,44 425,0,0,0
03.05.2023 0:00,34,69 088,0,0,0
30.10.2023 0:00,34,69 087,0,0,0
06.04.2023 0:00,34,61 161,0,0,0
12.06.2023 0:00,34,61 244,0,0,0
29.07.2023 0:00,34,29 099,8,168,21
15.08.2023 0:00,34,25 590,0,0,0
18.05.2023 0:00,34,61 157,0,0,0
26.06.2023 0:00,34,25 725,0,0,0
03.10.2023 0:00,34,48 845,0,0,0
28.06.2023 0:00,34,33 224,0,0,0
25.06.2023 0:00,34,25 589,1,"44,99","44,99"
05.04.2023 0:00,34,61 117,0,0,0
05.07.2023 0:00,34,26 083,3,"119,7","39,9"
11.06.2023 0:00,34,107 160,0,0,0
15.07.2023 0:00,34,33 221,1,"27,5","27,5"
25.04.2023 0:00,34,68 131,0,0,0
15.04.2023 0:00,34,25 618,0,0,0
10.07.2023 0:00,34,97 786,0,0,0
26.04.2023 0:00,34,95 548,2,"103,4","51,7"
30.10.2023 0:00,34,25 914,0,0,0
08.06.2023 0:00,34,47 368,0,0,0
26.10.2023 0:00,34,44 424,0,0,0
17.04.2023 0:00,34,3 378,0,0,0
21.07.2023 0:00,34,2 862,0,0,0
25.10.2023 0:00,34,69 000,0,0,0
16.06.2023 0:00,34,25 914,0,0,0
23.09.2023 0:00,34,25 926,0,0,0
23.06.2023 0:00,34,44 425,0,0,0
12.04.2023 0:00,34,2 265,0,0,0
22.04.2023 0:00,34,68 046,2,"190,4","95,2"
21.10.2023 0:00,34,25 620,0,0,0
15.04.2023 0:00,34,25 906,0,0,0
24.08.2023 0:00,34,25 914,3,"105,9","35,3"
04.10.2023 0:00,34,97 135,0,0,0
24.10.2023 0:00,34,44 423,1,"31,1","31,1"
28.07.2023 0:00,34,48 860,0,0,0
20.10.2023 0:00,34,70 117,0,0,0
19.06.2023 0:00,34,61 243,0,0,0
30.05.2023 0:00,34,53 605,0,0,0
10.06.2023 0:00,34,47 368,0,0,0
03.09.2023 0:00,34,33 222,2,"112,6","56,3"
02.04.2023 0:00,34,25 725,0,0,0
29.05.2023 0:00,34,97 134,0,0,0
03.06.2023 0:00,34,52 959,0,0,0
28.07.2023 0:00,34,48 861,0,0,0
03.05.2023 0:00,34,25 854,0,0,0
20.06.2023 0:00,34,67 524,1,"45,5","45,5"
15.07.2023 0:00,34,31 372,1,"56,2","56,2"
27.06.2023 0:00,34,34 689,0,0,0
13.04.2023 0:00,34,25 924,2,"108,6","54,3"
18.04.2023 0:00,34,25 896,0,0,0
18.08.2023 0:00,34,25 897,1,"49,8","49,8"
06.09.2023 0:00,34,31 368,0,0,0
11.07.2023 0:00,34,31 745,0,0,0
24.10.2023 0:00,34,33 221,3,"82,5","27,5"
09.10.2023 0:00,34,97 785,0,0,0
20.07.2023 0:00,34,61 126,0,0,0
28.04.2023 0:00,34,52 991,0,0,0
01.06.2023 0:00,34,61 157,0,0,0
12.09.2023 0:00,34,107 752,0,0,0
01.04.2023 0:00,34,25 618,0,0,0
28.06.2023 0:00,34,61 116,0,0,0
12.07.2023 0:00,34,61 161,0,0,0
27.05.2023 0:00,34,25 897,0,0,0
01.07.2023 0:00,34,25 925,0,0,0
04.05.2023 0:00,34,27 289,0,0,0
02.10.2023 0:00,34,32 347,0,0,0
11.05.2023 0:00,34,61 256,1,54,54
22.09.2023 0:00,34,25 925,2,"71,6","35,8"
05.10.2023 0:00,34,61 278,1,"71,4","71,4"
12.10.2023 0:00,34,29 813,0,0,0
30.07.2023 0:00,34,48 868,0,0,0
02.05.2023 0:00,34,27 289,0,0,0
24.10.2023 0:00,34,25 605,0,0,0
26.08.2023 0:00,34,25 933,2,63,"31,5"
09.10.2023 0:00,34,61 126,4,"248,4","62,1"
12.04.2023 0:00,34,31 743,0,0,0
21.10.2023 0:00,34,25 590,0,0,0
20.08.2023 0:00,34,25 851,0,0,0
06.08.2023 0:00,34,25 928,4,"104,8","26,2"
25.07.2023 0:00,34,25 602,4,170,"42,5"
06.04.2023 0:00,34,61 116,0,0,0
08.07.2023 0:00,34,98 529,0,0,0
24.10.2023 0:00,34,69 087,0,0,0
25.07.2023 0:00,34,52 960,1,"31,7","31,7"
24.10.2023 0:00,34,2 171,0,0,0
02.09.2023 0:00,34,52 855,0,0,0
28.09.2023 0:00,34,52 960,4,"99,96","24,99"
27.10.2023 0:00,34,27 285,1,"92,3","92,3"
05.09.2023 0:00,34,97 785,0,0,0
25.04.2023 0:00,34,61 279,0,0,0
25.07.2023 0:00,34,98 318,0,0,0
22.10.2023 0:00,34,62 788,0,0,0
12.09.2023 0:00,34,25 902,0,0,0
28.07.2023 0:00,34,29 594,3,"81,6","27,2"
10.09.2023 0:00,34,31 301,0,0,0
14.10.2023 0:00,34,61 157,0,0,0
09.05.2023 0:00,34,47 368,0,0,0
24.05.2023 0:00,34,61 278,0,0,0
01.10.2023 0:00,34,61 250,6,"157,2","26,2"
15.06.2023 0:00,34,25 880,0,0,0
04.05.2023 0:00,34,31 371,0,0,0
30.06.2023 0:00,34,33 221,0,0,0
29.08.2023 0:00,34,25 725,1,"24,8","24,8"
12.05.2023 0:00,34,47 369,0,0,0
04.05.2023 0:00,34,32 347,1,"41,5","41,5"
07.06.2023 0:00,34,48 868,0,0,0
27.10.2023 0:00,34,27 289,0,0,0
08.06.2023 0:00,34,44 424,0,0,0
28.05.2023 0:00,34,61 250,7,"177,8","25,4"
20.04.2023 0:00,34,25 902,3,"142,2","47,4"
28.05.2023 0:00,34,31 371,0,0,0
09.06.2023 0:00,34,25 878,0,0,0
13.10.2023 0:00,34,33 224,1,"34,9","34,9"
20.10.2023 0:00,34,44 422,2,"65,4","32,7"
15.06.2023 0:00,34,67 811,5,"106,5","21,3"
15.05.2023 0:00,34,70 117,0,0,0
27.05.2023 0:00,34,61 277,0,0,0
30.05.2023 0:00,34,69 088,0,0,0
17.05.2023 0:00,34,47 369,0,0,0
21.05.2023 0:00,34,44 424,0,0,0
03.05.2023 0:00,34,25 741,6,"295,8","49,3"
24.05.2023 0:00,34,61 243,2,"57,4","28,7"
23.05.2023 0:00,34,31 369,0,0,0
16.07.2023 0:00,34,98 529,0,0,0
17.08.2023 0:00,34,66 473,1,"37,99","37,99"
18.05.2023 0:00,34,95 548,1,"51,7","51,7"
27.07.2023 0:00,34,25 605,1,34,34
02.08.2023 0:00,34,61 166,0,0,0
23.04.2023 0:00,34,2 862,0,0,0
12.10.2023 0:00,34,32 347,0,0,0
29.08.2023 0:00,34,2 501,0,0,0
08.07.2023 0:00,34,61 126,5,"310,5","62,1"
19.08.2023 0:00,34,31 215,0,0,0
30.05.2023 0:00,34,600,0,0,0
19.08.2023 0:00,34,25 801,2,"48,2","24,1"
08.06.2023 0:00,34,53 487,3,"165,3","55,1"
23.10.2023 0:00,34,61 157,2,"163,8","81,9"
17.05.2023 0:00,34,97 135,0,0,0
11.04.2023 0:00,34,600,0,0,0
05.10.2023 0:00,34,59 931,0,0,0
14.06.2023 0:00,34,52 641,1,"56,7","56,7"
03.09.2023 0:00,34,25 764,1,46,46
28.09.2023 0:00,34,61 117,5,170,34
29.04.2023 0:00,34,25 592,0,0,0
31.05.2023 0:00,34,67 521,1,"27,1","27,1"
12.10.2023 0:00,34,67 945,1,"79,8","79,8"
10.08.2023 0:00,34,69 087,0,0,0
09.10.2023 0:00,34,37 383,0,0,0
09.09.2023 0:00,34,59 934,0,0,0
31.05.2023 0:00,34,97 755,0,0,0
07.10.2023 0:00,34,97 786,0,0,0
23.09.2023 0:00,34,25 620,0,0,0
01.04.2023 0:00,34,32 282,0,0,0
24.07.2023 0:00,34,95 548,0,0,0
20.09.2023 0:00,34,61 243,0,0,0
03.04.2023 0:00,34,25 878,0,0,0
29.06.2023 0:00,34,52 990,0,0,0
12.08.2023 0:00,34,61 255,5,"289,5","57,9"
06.05.2023 0:00,34,25 894,1,31,31
19.04.2023 0:00,34,25 899,0,0,0
25.04.2023 0:00,34,25 854,0,0,0
02.10.2023 0:00,34,25 928,1,"26,2","26,2"
09.06.2023 0:00,34,67 233,0,0,0
09.05.2023 0:00,34,52 960,0,0,0
27.07.2023 0:00,34,25 741,4,"201,2","50,3"
04.06.2023 0:00,34,25 882,0,0,0
27.10.2023 0:00,34,97 786,0,0,0
23.09.2023 0:00,34,48 845,1,"25,8","25,8"
11.04.2023 0:00,34,69 088,0,0,0
04.08.2023 0:00,34,32 347,0,0,0
28.06.2023 0:00,34,2 861,0,0,0
11.06.2023 0:00,34,25 906,0,0,0
27.04.2023 0:00,34,25 951,0,0,0
06.08.2023 0:00,34,32 347,0,0,0
08.05.2023 0:00,34,32 615,3,"214,5","71,5"
28.04.2023 0:00,34,25 620,0,0,0
25.04.2023 0:00,34,67 811,0,0,0
21.08.2023 0:00,34,48 868,0,0,0
30.09.2023 0:00,34,53 486,5,"259,5","51,9"
28.04.2023 0:00,34,25 687,2,"60,4","30,2"
19.10.2023 0:00,34,97 785,0,0,0
24.04.2023 0:00,34,27 289,0,0,0
10.07.2023 0:00,34,61 126,1,"62,1","62,1"
12.10.2023 0:00,34,3 378,0,0,0
31.08.2023 0:00,34,25 878,6,"169,8","28,3"
15.07.2023 0:00,34,31 370,0,0,0
07.04.2023 0:00,34,31 300,1,"27,99","27,99"
30.07.2023 0:00,34,59 931,0,0,0
10.10.2023 0:00,34,3 357,3,63,21
19.05.2023 0:00,34,61 258,1,"33,9","33,9"
12.09.2023 0:00,34,53 486,1,"51,9","51,9"
16.10.2023 0:00,34,69 087,0,0,0
23.09.2023 0:00,34,25 767,11,"443,49","40,3172727272727"
05.08.2023 0:00,34,48 861,0,0,0
05.05.2023 0:00,34,69 087,0,0,0
06.04.2023 0:00,34,98 529,0,0,0
25.05.2023 0:00,34,25 764,0,0,0
30.10.2023 0:00,34,33 222,3,"168,9","56,3"
23.04.2023 0:00,34,25 602,1,"45,8","45,8"
08.09.2023 0:00,34,25 589,0,0,0
24.05.2023 0:00,34,61 157,0,0,0
21.05.2023 0:00,34,25 915,0,0,0
18.09.2023 0:00,34,27 286,0,0,0
08.08.2023 0:00,34,37 376,4,"119,6","29,9"
23.06.2023 0:00,34,2 501,0,0,0
22.10.2023 0:00,34,25 899,0,0,0
18.06.2023 0:00,34,47 368,1,"25,8","25,8"
09.10.2023 0:00,34,27 289,0,0,0
20.05.2023 0:00,34,66 473,0,0,0
03.08.2023 0:00,34,97 135,0,0,0
26.08.2023 0:00,34,25 767,7,"372,4","53,2"
22.04.2023 0:00,34,29 594,6,"163,2","27,2"
16.06.2023 0:00,34,25 851,0,0,0
11.07.2023 0:00,34,26 083,3,"119,7","39,9"
27.09.2023 0:00,34,25 915,0,0,0
29.04.2023 0:00,34,25 906,0,0,0
05.05.2023 0:00,34,25 642,1,"41,4","41,4"
19.09.2023 0:00,34,32 347,0,0,0
14.09.2023 0:00,34,25 923,0,0,0
27.07.2023 0:00,34,25 592,0,0,0
12.07.2023 0:00,34,2 296,1,"22,6","22,6"
30.06.2023 0:00,34,33 222,3,"146,7","48,9"
27.04.2023 0:00,34,52 640,0,0,0
04.07.2023 0:00,34,25 602,2,"94,4","47,2"
08.07.2023 0:00,34,67 245,2,134,67
03.09.2023 0:00,34,97 134,0,0,0
04.06.2023 0:00,34,27 289,0,0,0
20.07.2023 0:00,34,25 902,3,"138,6","46,2"
04.08.2023 0:00,34,34 690,0,0,0
03.04.2023 0:00,34,61 279,0,0,0
16.04.2023 0:00,34,96 841,1,"32,2","32,2"
27.04.2023 0:00,34,61 256,1,54,54
25.09.2023 0:00,34,97 786,0,0,0
02.08.2023 0:00,34,61 161,0,0,0
04.08.2023 0:00,34,53 486,2,"103,8","51,9"
24.04.2023 0:00,34,68 131,0,0,0
21.09.2023 0:00,34,25 883,0,0,0
06.05.2023 0:00,34,97 134,1,"36,5","36,5"
14.08.2023 0:00,34,97 785,0,0,0
26.10.2023 0:00,34,98 318,0,0,0
18.05.2023 0:00,34,68 959,1,"35,3","35,3"
15.08.2023 0:00,34,31 320,2,"52,4","26,2"
27.06.2023 0:00,34,32 347,0,0,0
16.08.2023 0:00,34,67 245,4,268,67
11.04.2023 0:00,34,25 741,7,"345,1","49,3"
06.09.2023 0:00,34,25 922,0,0,0
12.10.2023 0:00,34,61 243,0,0,0
10.07.2023 0:00,34,47 368,2,51,"25,5"
22.10.2023 0:00,34,25 589,0,0,0
08.07.2023 0:00,34,31 301,0,0,0
20.06.2023 0:00,34,48 860,1,"25,5","25,5"
09.06.2023 0:00,34,61 256,4,"191,6","47,9"
13.04.2023 0:00,34,25 880,0,0,0
19.07.2023 0:00,34,67 233,0,0,0
24.04.2023 0:00,34,25 762,1,"80,9","80,9"
20.05.2023 0:00,34,25 725,0,0,0
02.07.2023 0:00,34,25 912,1,"35,3","35,3"
24.08.2023 0:00,34,98 529,0,0,0
26.05.2023 0:00,34,25 925,0,0,0
24.05.2023 0:00,34,27 289,0,0,0
01.05.2023 0:00,34,25 914,0,0,0
22.06.2023 0:00,34,25 913,0,0,0
05.05.2023 0:00,34,25 607,1,"32,7","32,7"
29.10.2023 0:00,34,61 117,0,0,0
08.05.2023 0:00,34,25 896,0,0,0
24.05.2023 0:00,34,67 948,0,0,0
04.06.2023 0:00,34,67 948,2,106,53
23.06.2023 0:00,34,68 146,0,0,0
09.07.2023 0:00,34,53 487,3,"165,3","55,1"
09.09.2023 0:00,34,62 806,0,0,0
13.05.2023 0:00,34,2 861,0,0,0
17.07.2023 0:00,34,98 466,8,"148,8","18,6"
30.07.2023 0:00,34,31 368,0,0,0
29.06.2023 0:00,34,25 883,1,"27,2","27,2"
12.10.2023 0:00,34,25 931,1,"31,4","31,4"
13.09.2023 0:00,34,68 132,3,"76,5","25,5"
15.07.2023 0:00,34,25 879,2,"54,4","27,2"
13.10.2023 0:00,34,25 589,0,0,0
28.06.2023 0:00,34,25 617,0,0,0
23.09.2023 0:00,34,25 914,0,0,0
17.06.2023 0:00,34,95 548,0,0,0
21.06.2023 0:00,34,2 862,0,0,0
16.05.2023 0:00,34,25 854,0,0,0
24.09.2023 0:00,34,98 318,0,0,0
14.05.2023 0:00,34,107 753,1,"59,9","59,9"
20.10.2023 0:00,34,67 524,2,"69,98","34,99"
28.07.2023 0:00,34,31 368,0,0,0
16.09.2023 0:00,34,97 786,0,0,0
25.10.2023 0:00,34,67 245,2,113,"56,5"
