InvoiceDate,StockCode,Quantity,UnitPrice,Week,Weekday,Day,TotalPrice,Номенклатура,Ost,QuantityChecks,Action
2023-10-12,44423,2.00,62.20,42,3,12,31.10,31.10,5.00,,
2023-10-12,61278,,,42,3,12,,71.40,3.00,,
2023-10-12,25590,,,42,3,12,,59.50,9.00,,
2023-10-12,48860,,,42,3,12,,25.50,4.00,,
2023-10-12,48862,1.00,28.99,42,3,12,28.99,28.99,4.00,,1
2023-10-12,50588,,,42,3,12,,31.40,6.00,,
2023-10-12,52959,,,42,3,12,,32.70,4.00,,
2023-10-12,67524,3.00,104.97,42,3,12,34.99,34.99,3.00,,1
2023-10-12,25607,4.00,130.80,42,3,12,32.70,32.70,15.00,,
2023-10-12,25725,,,42,3,12,,24.80,15.00,,
2023-10-12,97795,1.00,36.00,42,3,12,36.00,36.00,12.00,,
2023-10-12,98529,,,42,3,12,,0.10,11.00,,
2023-10-12,95548,,,42,3,12,,53.80,9.00,,
2023-10-12,2266,,,42,3,12,,64.80,2.00,,
2023-10-12,33224,,,42,3,12,,34.90,10.00,,
2023-10-12,33222,3.00,168.90,42,3,12,56.30,56.30,20.00,,
2023-10-12,25591,,,42,3,12,,59.50,19.00,,
2023-10-12,37383,,,42,3,12,,63.30,1.00,,
2023-10-12,37270,,,42,3,12,,26.20,66.00,,
2023-10-12,29594,5.00,136.00,42,3,12,27.20,27.20,15.00,,
2023-10-12,29813,,,42,3,12,,44.30,6.00,,
2023-10-12,32354,,,42,3,12,,37.60,13.00,,
2023-10-12,48845,,,42,3,12,,25.80,7.00,,
2023-10-12,52615,,,42,3,12,,34.50,39.00,,1
2023-10-12,61615,,,42,3,12,,31.90,16.00,,
2023-10-12,61618,5.00,114.95,42,3,12,22.99,22.99,14.00,,1
2023-10-12,25925,,,42,3,12,,35.80,5.00,,
2023-10-12,25924,6.00,278.05,42,3,12,46.34,50.90,17.00,,1
2023-10-12,25883,,,42,3,12,,29.10,12.00,,
2023-10-12,25882,,,42,3,12,,29.10,14.00,,
2023-10-12,25801,,,42,3,12,,24.10,20.00,,
2023-10-12,67245,3.00,169.50,42,3,12,56.50,56.50,19.00,,1
2023-10-12,67948,,,42,3,12,,54.60,12.00,,
2023-10-12,25619,,,42,3,12,,27.00,6.00,,
2023-10-12,25764,2.00,113.80,42,3,12,56.90,56.90,8.00,,1
2023-10-12,3378,,,42,3,12,,28.40,13.00,,
2023-10-12,61243,,,42,3,12,,29.60,8.00,,
2023-10-12,61250,4.00,90.80,42,3,12,22.70,22.90,66.00,,1
2023-10-12,25936,,,42,3,12,,34.90,11.00,,
2023-10-12,25933,,,42,3,12,,31.50,10.00,,
2023-10-12,25930,7.00,438.53,42,3,12,62.65,62.90,74.00,,1
2023-10-12,25923,1.00,34.70,42,3,12,34.70,34.70,5.00,,
2023-10-12,25913,,,42,3,12,,29.90,8.00,,1
2023-10-12,25902,,,42,3,12,,49.80,6.00,,
2023-10-12,25878,1.00,28.30,42,3,12,28.30,28.30,55.00,,
2023-10-12,25877,,,42,3,12,,29.70,9.00,,
2023-10-12,25767,4.00,212.80,42,3,12,53.20,53.20,65.00,,
2023-10-12,97135,,,42,3,12,,37.60,10.00,,
2023-10-12,37376,,,42,3,12,,34.00,21.00,,
2023-10-12,27289,,,42,3,12,,81.60,5.00,,
2023-10-12,27286,,,42,3,12,,96.30,4.00,,
2023-10-12,44424,2.00,98.00,42,3,12,49.00,49.00,4.00,,
2023-10-12,44422,10.00,327.00,42,3,12,32.70,32.70,1.00,,
2023-10-12,61279,,,42,3,12,,27.10,6.00,,
2023-10-12,61277,,,42,3,12,,48.90,7.00,,
2023-10-12,48861,,,42,3,12,,35.20,21.00,,
2023-10-12,48868,,,42,3,12,,52.30,14.00,,
2023-10-12,52960,1.00,30.30,42,3,12,30.30,30.30,17.00,,
2023-10-12,53605,,,42,3,12,,43.30,14.00,,
2023-10-12,62788,1.00,31.40,42,3,12,31.40,31.40,12.00,,
2023-10-12,69087,,,42,3,12,,32.20,19.00,,
2023-10-12,70117,3.00,82.50,42,3,12,27.50,27.50,9.00,,
2023-10-12,31299,,,42,3,12,,28.99,27.00,,1
2023-10-12,31301,3.00,86.97,42,3,12,28.99,28.99,15.00,,1
2023-10-12,31321,,,42,3,12,,31.40,15.00,,
2023-10-12,31745,1.00,43.30,42,3,12,43.30,43.30,10.00,,
2023-10-12,29099,6.00,126.00,42,3,12,21.00,21.00,10.00,,
2023-10-12,32347,,,42,3,12,,51.00,11.00,,
2023-10-13,69087,,,42,4,13,,32.20,19.00,,
2023-10-13,70117,1.00,27.50,42,4,13,27.50,27.50,8.00,,
2023-10-13,27286,,,42,4,13,,96.30,4.00,,
2023-10-13,27289,,,42,4,13,,81.60,6.00,,
2023-10-13,31299,,,42,4,13,,28.99,28.00,,1
2023-10-13,31301,,,42,4,13,,28.99,14.00,,1
2023-10-13,31321,1.00,31.40,42,4,13,31.40,31.40,14.00,,
2023-10-13,31745,2.00,86.60,42,4,13,43.30,43.30,8.00,,
2023-10-13,44422,,,42,4,13,,32.70,13.00,,
2023-10-13,44424,2.00,83.98,42,4,13,41.99,41.99,8.00,,1
2023-10-13,48861,,,42,4,13,,35.20,21.00,,
2023-10-13,48868,,,42,4,13,,52.30,14.00,,
2023-10-13,52960,,,42,4,13,,30.30,17.00,,
2023-10-13,37376,,,42,4,13,,34.00,21.00,,
2023-10-13,53605,,,42,4,13,,43.30,14.00,,
2023-10-13,62788,,,42,4,13,,31.40,12.00,,
2023-10-13,97135,,,42,4,13,,37.60,10.00,,
2023-10-13,61279,,,42,4,13,,27.10,6.00,,
2023-10-13,61277,,,42,4,13,,48.90,7.00,,
2023-10-13,32347,,,42,4,13,,51.00,11.00,,
2023-10-13,29099,,,42,4,13,,21.00,8.00,,
2023-10-13,3378,3.00,85.20,42,4,13,28.40,28.40,10.00,,
2023-10-13,61243,2.00,59.20,42,4,13,29.60,29.60,6.00,,
2023-10-13,61250,10.00,229.00,42,4,13,22.90,22.90,56.00,,1
2023-10-13,67948,4.00,218.40,42,4,13,54.60,54.60,8.00,,
2023-10-13,25619,,,42,4,13,,27.00,6.00,,
2023-10-13,25764,1.00,56.90,42,4,13,56.90,56.90,7.00,,1
2023-10-13,25767,8.00,425.60,42,4,13,53.20,53.20,57.00,,
2023-10-13,25877,,,42,4,13,,29.70,9.00,,
2023-10-13,25878,1.00,28.30,42,4,13,28.30,28.30,54.00,,
2023-10-13,25902,2.00,99.60,42,4,13,49.80,49.80,4.00,,
2023-10-13,25913,,,42,4,13,,29.90,8.00,,1
2023-10-13,25923,1.00,34.70,42,4,13,34.70,34.70,6.00,,
2023-10-13,25930,8.00,486.80,42,4,13,60.85,62.90,66.00,,1
2023-10-13,25933,,,42,4,13,,31.50,10.00,,
2023-10-13,25936,,,42,4,13,,34.90,11.00,,
2023-10-13,48845,,,42,4,13,,25.80,7.00,,
2023-10-13,52615,4.00,124.05,42,4,13,31.01,34.50,35.00,,1
2023-10-13,37270,2.00,52.40,42,4,13,26.20,26.20,65.00,,
2023-10-13,61615,,,42,4,13,,31.90,16.00,,
2023-10-13,61618,2.00,45.98,42,4,13,22.99,22.99,12.00,,1
2023-10-13,29594,3.00,81.60,42,4,13,27.20,27.20,12.00,,
2023-10-13,29813,,,42,4,13,,44.30,6.00,,
2023-10-13,25591,,,42,4,13,,59.50,19.00,,
2023-10-13,33224,1.00,34.90,42,4,13,34.90,34.90,9.00,,
2023-10-13,33222,4.00,225.20,42,4,13,56.30,56.30,22.00,,
2023-10-13,32354,,,42,4,13,,37.60,13.00,,
2023-10-13,97795,2.00,72.00,42,4,13,36.00,36.00,14.00,,
2023-10-13,98529,,,42,4,13,,0.10,11.00,,
2023-10-13,95548,,,42,4,13,,53.80,9.00,,
2023-10-13,2266,2.00,129.60,42,4,13,64.80,64.80,,,
2023-10-13,67524,2.00,69.98,42,4,13,34.99,34.99,1.00,,1
2023-10-13,25607,,,42,4,13,,32.70,15.00,,
2023-10-13,25725,,,42,4,13,,24.80,15.00,,
2023-10-13,25801,,,42,4,13,,24.10,20.00,,
2023-10-13,25882,1.00,29.10,42,4,13,29.10,29.10,13.00,,
2023-10-13,25883,,,42,4,13,,29.10,12.00,,
2023-10-13,67245,3.00,169.50,42,4,13,56.50,56.50,16.00,,1
2023-10-13,25924,5.00,254.50,42,4,13,50.90,50.90,12.00,,1
2023-10-13,25925,,,42,4,13,,35.80,3.00,,
2023-10-13,44423,1.00,31.10,42,4,13,31.10,31.10,4.00,,
2023-10-13,44425,,,42,4,13,,32.70,8.00,,
2023-10-13,48860,,,42,4,13,,25.50,4.00,,
2023-10-13,48862,3.00,86.97,42,4,13,28.99,28.99,,,1
2023-10-13,50588,,,42,4,13,,31.40,6.00,,
2023-10-13,52959,,,42,4,13,,32.70,5.00,,
2023-10-13,25590,,,42,4,13,,59.50,9.00,,
2023-10-13,61278,,,42,4,13,,71.40,3.00,,
2023-10-13,69088,,,42,4,13,,48.90,5.00,,
2023-10-13,27285,,,42,4,13,,92.30,4.00,,
2023-10-13,31215,,,42,4,13,,28.30,11.00,,
2023-10-13,34674,,,42,4,13,,60.80,1.00,,
2023-10-13,33221,1.00,27.50,42,4,13,27.50,27.50,12.00,,
2023-10-13,32356,,,42,4,13,,53.50,40.00,,
2023-10-13,98318,2.00,72.00,42,4,13,36.00,36.00,12.00,,
2023-10-13,97134,,,42,4,13,,37.60,11.00,,
2023-10-13,2171,2.00,155.60,42,4,13,77.80,77.80,6.00,,
2023-10-13,2593,2.00,105.00,42,4,13,52.50,52.50,18.00,,
2023-10-13,3357,1.00,21.00,42,4,13,21.00,21.00,17.00,,
2023-10-13,61162,,,42,4,13,,154.30,4.00,,
2023-10-13,61179,,,42,4,13,,77.80,3.00,,
2023-10-13,61117,,,42,4,13,,34.00,8.00,,
2023-10-13,67945,,,42,4,13,,79.80,7.00,,
2023-10-13,68132,5.00,127.50,42,4,13,25.50,25.50,30.00,,
2023-10-13,25606,,,42,4,13,,34.00,24.00,,
2023-10-13,25617,,,42,4,13,,68.70,7.00,,
2023-10-13,25620,,,42,4,13,,29.60,9.00,,
2023-10-13,25687,2.00,60.20,42,4,13,30.10,30.20,17.00,,
2023-10-13,25741,7.00,303.10,42,4,13,43.30,43.30,47.00,,1
2023-10-13,25851,,,42,4,13,,27.00,13.00,,
2023-10-13,25879,,,42,4,13,,28.30,21.00,,
2023-10-13,25899,,,42,4,13,,29.50,1.00,,
2023-10-13,25912,2.00,59.80,42,4,13,29.90,29.90,7.00,,1
2023-10-13,25915,,,42,4,13,,35.30,9.00,,
2023-10-13,25922,,,42,4,13,,81.20,10.00,,
2023-10-13,25928,4.00,104.80,42,4,13,26.20,26.20,6.00,,
2023-10-13,25931,,,42,4,13,,31.40,25.00,,
2023-10-13,47368,2.00,54.80,42,4,13,27.40,27.40,9.00,,
2023-10-13,47369,,,42,4,13,,40.00,4.00,,
2023-10-13,47372,,,42,4,13,,69.70,9.00,,
2023-10-13,107752,,,42,4,13,,29.50,19.00,,1
2023-10-13,107753,,,42,4,13,,61.80,3.00,,
2023-10-13,52425,,,42,4,13,,26.00,22.00,,1
2023-10-13,53511,4.00,130.80,42,4,13,32.70,32.70,29.00,,
2023-10-13,59931,,,42,4,13,,57.70,5.00,,
2023-10-13,62806,3.00,123.90,42,4,13,41.30,41.30,7.00,,1
2023-10-13,69000,1.00,50.99,42,4,13,50.99,50.99,35.00,,1
2023-10-13,25589,,,42,4,13,,59.50,7.00,,
2023-10-13,66473,2.00,73.98,42,4,13,36.99,36.99,35.00,,1
2023-10-13,101209,1.00,67.00,42,4,13,67.00,67.00,35.00,,
2023-10-13,69089,,,42,4,13,,80.00,5.00,,
2023-10-13,31320,1.00,26.30,42,4,13,26.30,26.30,32.00,,1
2023-10-13,97785,,,42,4,13,,78.00,17.00,,
2023-10-13,97786,,,42,4,13,,154.30,2.00,,
2023-10-13,98466,9.00,167.40,42,4,13,18.60,18.60,27.00,,
2023-10-13,2173,,,42,4,13,,77.80,15.00,,
2023-10-13,2501,,,42,4,13,,1950.00,3.00,,
2023-10-13,61126,8.00,496.80,42,4,13,62.10,62.10,24.00,,
2023-10-13,61157,1.00,81.44,42,4,13,81.44,81.90,23.00,,
2023-10-13,61161,,,42,4,13,,78.00,31.00,,
2023-10-13,61255,2.00,136.20,42,4,13,68.10,68.10,28.00,,
2023-10-13,25926,3.00,182.40,42,4,13,60.80,60.80,6.00,,
2023-10-13,53486,4.00,178.06,42,4,13,44.52,44.90,31.00,,1
2023-10-13,53487,2.00,100.89,42,4,13,50.45,55.10,17.00,,
2023-10-13,25602,1.00,47.20,42,4,13,47.20,47.20,29.00,,
2023-10-13,25605,,,42,4,13,,34.00,4.00,,
2023-10-13,25642,5.00,184.95,42,4,13,36.99,36.99,26.00,,1
2023-10-13,25910,1.00,47.00,42,4,13,47.00,47.00,7.00,,
2023-10-13,25911,,,42,4,13,,47.00,8.00,,
2023-10-13,25914,,,42,4,13,,35.30,9.00,,
2023-10-14,25602,,,42,5,14,,47.20,29.00,,
2023-10-14,25605,2.00,68.00,42,5,14,34.00,34.00,2.00,,
2023-10-14,25642,5.00,176.68,42,5,14,35.34,36.99,21.00,,1
2023-10-14,25901,,,42,5,14,,29.30,12.00,,
2023-10-14,25910,,,42,5,14,,47.00,7.00,,
2023-10-14,25911,,,42,5,14,,47.00,8.00,,
2023-10-14,25914,,,42,5,14,,35.30,9.00,,
2023-10-14,25926,,,42,5,14,,60.80,6.00,,
2023-10-14,53486,5.00,224.50,42,5,14,44.90,44.90,26.00,,1
2023-10-14,53487,,,42,5,14,,55.10,17.00,,
2023-10-14,97785,,,42,5,14,,78.00,17.00,,
2023-10-14,97786,,,42,5,14,,154.30,2.00,,
2023-10-14,98466,9.00,167.40,42,5,14,18.60,18.60,18.00,,
2023-10-14,2173,,,42,5,14,,77.80,15.00,,
2023-10-14,2501,,,42,5,14,,1950.00,3.00,,
2023-10-14,61126,7.00,434.70,42,5,14,62.10,62.10,17.00,,
2023-10-14,61157,,,42,5,14,,81.90,23.00,,
2023-10-14,61161,,,42,5,14,,78.00,31.00,,
2023-10-14,61255,1.00,68.10,42,5,14,68.10,68.10,27.00,,
2023-10-14,101209,,,42,5,14,,67.00,35.00,,
2023-10-14,66473,2.00,73.98,42,5,14,36.99,36.99,33.00,,1
2023-10-14,69089,1.00,80.00,42,5,14,80.00,80.00,4.00,,
2023-10-14,31320,,,42,5,14,,26.30,32.00,,1
2023-10-14,25589,,,42,5,14,,59.50,7.00,,
2023-10-14,69000,,,42,5,14,,50.99,35.00,,1
2023-10-14,47368,,,42,5,14,,27.40,9.00,,
2023-10-14,47369,,,42,5,14,,40.00,4.00,,
2023-10-14,47372,,,42,5,14,,69.70,9.00,,
2023-10-14,107752,1.00,29.50,42,5,14,29.50,29.50,18.00,,1
2023-10-14,107753,2.00,123.60,42,5,14,61.80,61.80,1.00,,
2023-10-14,52425,,,42,5,14,,26.00,22.00,,1
2023-10-14,53511,1.00,32.70,42,5,14,32.70,32.70,28.00,,
2023-10-14,59931,,,42,5,14,,57.70,5.00,,
2023-10-14,62806,1.00,41.30,42,5,14,41.30,41.30,6.00,,1
2023-10-14,67945,2.00,159.60,42,5,14,79.80,79.80,5.00,,
2023-10-14,68132,3.00,76.50,42,5,14,25.50,25.50,27.00,,
2023-10-14,25606,1.00,34.00,42,5,14,34.00,34.00,23.00,,
2023-10-14,25617,,,42,5,14,,70.70,7.00,,
2023-10-14,25620,2.00,59.20,42,5,14,29.60,29.60,7.00,,
2023-10-14,25687,2.00,60.40,42,5,14,30.20,30.20,15.00,,
2023-10-14,25741,5.00,214.75,42,5,14,42.95,43.30,42.00,,1
2023-10-14,25851,1.00,27.00,42,5,14,27.00,27.00,12.00,,
2023-10-14,25879,1.00,28.30,42,5,14,28.30,28.30,20.00,,
2023-10-14,25899,,,42,5,14,,29.50,1.00,,
2023-10-14,25912,2.00,43.98,42,5,14,21.99,29.90,5.00,,1
2023-10-14,25915,,,42,5,14,,35.30,9.00,,
2023-10-14,25922,,,42,5,14,,81.20,10.00,,
2023-10-14,25928,,,42,5,14,,26.20,6.00,,
2023-10-14,25931,,,42,5,14,,31.40,25.00,,
2023-10-14,97134,,,42,5,14,,37.60,11.00,,
2023-10-14,25590,,,42,5,14,,59.50,9.00,,
2023-10-14,98318,4.00,144.00,42,5,14,36.00,36.00,8.00,,
2023-10-14,2171,,,42,5,14,,77.80,6.00,,
2023-10-14,2593,2.00,105.00,42,5,14,52.50,52.50,16.00,,
2023-10-14,3357,8.00,168.00,42,5,14,21.00,21.00,9.00,,
2023-10-14,61117,,,42,5,14,,34.00,8.00,,
2023-10-14,61162,1.00,154.30,42,5,14,154.30,154.30,3.00,,
2023-10-14,61179,,,42,5,14,,77.80,3.00,,
2023-10-14,33221,2.00,55.00,42,5,14,27.50,27.50,10.00,,
2023-10-14,32356,,,42,5,14,,53.50,40.00,,
2023-10-14,69088,,,42,5,14,,48.90,5.00,,
2023-10-14,27285,,,42,5,14,,92.30,4.00,,
2023-10-14,31215,,,42,5,14,,28.30,11.00,,
2023-10-14,34674,,,42,5,14,,60.80,1.00,,
2023-10-14,61278,,,42,5,14,,71.40,3.00,,
2023-10-14,44423,,,42,5,14,,31.10,4.00,,
2023-10-14,44425,,,42,5,14,,32.70,8.00,,
2023-10-14,48860,,,42,5,14,,25.50,4.00,,
2023-10-14,50588,1.00,31.40,42,5,14,31.40,31.40,5.00,,
2023-10-14,52959,,,42,5,14,,32.70,5.00,,
2023-10-14,67245,3.00,169.50,42,5,14,56.50,56.50,13.00,,1
2023-10-14,67524,3.00,104.97,42,5,14,34.99,34.99,10.00,,1
2023-10-14,25607,3.00,98.10,42,5,14,32.70,32.70,12.00,,
2023-10-14,25725,,,42,5,14,,24.80,15.00,,
2023-10-14,25801,,,42,5,14,,24.10,20.00,,
2023-10-14,25882,,,42,5,14,,29.10,13.00,,
2023-10-14,25883,1.00,29.10,42,5,14,29.10,29.10,11.00,,
2023-10-14,25924,4.00,203.60,42,5,14,50.90,50.90,8.00,,1
2023-10-14,25925,,,42,5,14,,35.80,3.00,,
2023-10-14,97795,,,42,5,14,,36.00,14.00,,
2023-10-14,98529,,,42,5,14,,0.10,11.00,,
2023-10-14,2266,,,42,5,14,,64.80,6.00,,
2023-10-14,33224,,,42,5,14,,34.90,9.00,,
2023-10-14,33222,1.00,56.30,42,5,14,56.30,56.30,21.00,,
2023-10-14,32354,1.00,37.60,42,5,14,37.60,37.60,12.00,,
2023-10-14,48845,,,42,5,14,,25.80,7.00,,
2023-10-14,52615,1.00,34.50,42,5,14,34.50,34.50,34.00,,1
2023-10-14,37270,,,42,5,14,,26.20,65.00,,
2023-10-14,61615,,,42,5,14,,31.90,16.00,,
2023-10-14,61618,3.00,68.97,42,5,14,22.99,22.99,21.00,,1
2023-10-14,25591,,,42,5,14,,59.50,19.00,,
2023-10-14,29594,3.00,81.60,42,5,14,27.20,27.20,9.00,,
2023-10-14,29813,,,42,5,14,,44.30,6.00,,
2023-10-14,95548,1.00,53.80,42,5,14,53.80,53.80,8.00,,
2023-10-14,67948,5.00,185.49,42,5,14,37.10,54.60,3.00,,
2023-10-14,25619,1.00,27.00,42,5,14,27.00,27.00,5.00,,
2023-10-14,25764,2.00,113.80,42,5,14,56.90,56.90,5.00,,1
2023-10-14,25767,12.00,638.40,42,5,14,53.20,53.20,45.00,,
2023-10-14,25877,,,42,5,14,,29.70,9.00,,
2023-10-14,25878,1.00,28.30,42,5,14,28.30,28.30,53.00,,
2023-10-14,25902,1.00,49.80,42,5,14,49.80,49.80,3.00,,
2023-10-14,25913,,,42,5,14,,29.90,8.00,,1
2023-10-14,25923,2.00,69.40,42,5,14,34.70,34.70,4.00,,
2023-10-14,25930,9.00,559.10,42,5,14,62.12,62.90,57.00,,1
2023-10-14,25933,1.00,31.50,42,5,14,31.50,31.50,9.00,,
2023-10-14,25936,,,42,5,14,,34.90,11.00,,
2023-10-14,3378,,,42,5,14,,28.40,10.00,,
2023-10-14,61243,,,42,5,14,,29.60,6.00,,
2023-10-14,61250,12.00,273.80,42,5,14,22.82,22.90,44.00,,1
2023-10-14,32347,,,42,5,14,,51.00,11.00,,
2023-10-14,70117,,,42,5,14,,27.50,8.00,,
2023-10-14,61277,,,42,5,14,,48.90,7.00,,
2023-10-14,61279,,,42,5,14,,27.10,6.00,,
2023-10-14,44422,,,42,5,14,,32.70,13.00,,
2023-10-14,97135,,,42,5,14,,37.60,10.00,,
2023-10-14,44424,,,42,5,14,,41.99,8.00,,1
2023-10-14,48861,,,42,5,14,,35.20,21.00,,
2023-10-14,48868,,,42,5,14,,52.30,14.00,,
2023-10-14,52960,,,42,5,14,,30.30,17.00,,
2023-10-14,37376,2.00,68.00,42,5,14,34.00,34.00,19.00,,
2023-10-14,53605,,,42,5,14,,43.30,14.00,,
2023-10-14,62788,1.00,31.40,42,5,14,31.40,31.40,11.00,,
2023-10-14,69087,,,42,5,14,,32.20,19.00,,
2023-10-14,27286,,,42,5,14,,96.30,4.00,,
2023-10-14,27289,,,42,5,14,,81.60,6.00,,
2023-10-14,31299,,,42,5,14,,28.99,28.00,,1
2023-10-14,31301,2.00,57.98,42,5,14,28.99,28.99,12.00,,1
2023-10-14,31321,,,42,5,14,,31.40,14.00,,
2023-10-14,31745,1.00,41.55,42,5,14,41.55,43.30,7.00,,
2023-10-14,29099,2.00,42.00,42,5,14,21.00,21.00,6.00,,
2023-10-15,69087,,,42,6,15,,32.20,19.00,,
2023-10-15,70117,,,42,6,15,,27.50,8.00,,
2023-10-15,31299,,,42,6,15,,28.99,28.00,,1
2023-10-15,31301,5.00,144.95,42,6,15,28.99,28.99,7.00,,1
2023-10-15,31321,,,42,6,15,,31.40,14.00,,
2023-10-15,29099,1.00,21.00,42,6,15,21.00,21.00,5.00,,
2023-10-15,48861,,,42,6,15,,35.20,21.00,,
2023-10-15,48868,1.00,52.30,42,6,15,52.30,52.30,13.00,,
2023-10-15,53605,,,42,6,15,,43.30,14.00,,
2023-10-15,97135,,,42,6,15,,37.60,10.00,,
2023-10-15,62788,1.00,31.40,42,6,15,31.40,31.40,10.00,,
2023-10-15,37376,3.00,102.00,42,6,15,34.00,34.00,16.00,,
2023-10-15,52960,,,42,6,15,,30.30,17.00,,
2023-10-15,44424,,,42,6,15,,41.99,8.00,,1
2023-10-15,44422,1.00,32.70,42,6,15,32.70,32.70,12.00,,
2023-10-15,61279,,,42,6,15,,27.10,6.00,,
2023-10-15,61277,,,42,6,15,,48.90,7.00,,
2023-10-15,32347,,,42,6,15,,51.00,11.00,,
2023-10-15,31745,,,42,6,15,,43.30,7.00,,
2023-10-15,27289,,,42,6,15,,81.60,6.00,,
2023-10-15,27286,,,42,6,15,,96.30,4.00,,
2023-10-15,3378,,,42,6,15,,28.40,10.00,,
2023-10-15,61243,4.00,118.40,42,6,15,29.60,29.60,2.00,,
2023-10-15,61250,1.00,22.90,42,6,15,22.90,22.90,43.00,,1
2023-10-15,67948,3.00,163.80,42,6,15,54.60,54.60,,,
2023-10-15,25619,,,42,6,15,,27.00,5.00,,
2023-10-15,25764,1.00,56.90,42,6,15,56.90,56.90,4.00,,1
2023-10-15,25767,6.00,319.20,42,6,15,53.20,53.20,39.00,,
2023-10-15,25877,,,42,6,15,,29.70,9.00,,
2023-10-15,25878,2.00,56.60,42,6,15,28.30,28.30,51.00,,
2023-10-15,25902,1.00,49.80,42,6,15,49.80,49.80,2.00,,
2023-10-15,25913,,,42,6,15,,29.90,8.00,,1
2023-10-15,25923,1.00,34.70,42,6,15,34.70,34.70,3.00,,
2023-10-15,25930,11.00,691.90,42,6,15,62.90,62.90,46.00,,1
2023-10-15,25933,,,42,6,15,,31.50,9.00,,
2023-10-15,25936,1.00,34.90,42,6,15,34.90,34.90,10.00,,
2023-10-15,29813,,,42,6,15,,44.30,6.00,,
2023-10-15,33222,2.00,112.60,42,6,15,56.30,56.30,19.00,,
2023-10-15,33224,,,42,6,15,,34.90,9.00,,
2023-10-15,48845,,,42,6,15,,25.80,7.00,,
2023-10-15,32354,1.00,37.60,42,6,15,37.60,37.60,11.00,,
2023-10-15,29594,1.00,27.20,42,6,15,27.20,27.20,8.00,,
2023-10-15,25591,1.00,59.50,42,6,15,59.50,59.50,18.00,,
2023-10-15,61618,,,42,6,15,,22.99,21.00,,1
2023-10-15,61615,,,42,6,15,,31.90,16.00,,
2023-10-15,37270,1.00,26.20,42,6,15,26.20,26.20,64.00,,
2023-10-15,52615,1.00,33.50,42,6,15,33.50,34.50,33.00,,1
2023-10-15,97795,1.00,36.00,42,6,15,36.00,36.00,13.00,,
2023-10-15,98529,,,42,6,15,,0.10,11.00,,
2023-10-15,95548,1.00,53.80,42,6,15,53.80,53.80,7.00,,
2023-10-15,2266,,,42,6,15,,64.80,6.00,,
2023-10-15,67245,3.00,169.50,42,6,15,56.50,56.50,10.00,,1
2023-10-15,67524,2.00,69.98,42,6,15,34.99,34.99,8.00,,1
2023-10-15,25607,4.00,130.80,42,6,15,32.70,32.70,8.00,,
2023-10-15,25725,,,42,6,15,,24.80,15.00,,
2023-10-15,25801,2.00,48.20,42,6,15,24.10,24.10,18.00,,
2023-10-15,25882,1.00,29.10,42,6,15,29.10,29.10,12.00,,
2023-10-15,25883,1.00,29.10,42,6,15,29.10,29.10,10.00,,
2023-10-15,25924,2.00,101.80,42,6,15,50.90,50.90,6.00,,1
2023-10-15,25925,,,42,6,15,,35.80,3.00,,
2023-10-15,48860,,,42,6,15,,25.50,4.00,,
2023-10-15,50588,1.00,31.40,42,6,15,31.40,31.40,4.00,,
2023-10-15,69088,,,42,6,15,,48.90,5.00,,
2023-10-15,31215,1.00,28.30,42,6,15,28.30,28.30,10.00,,
2023-10-15,33221,,,42,6,15,,27.50,10.00,,
2023-10-15,34674,,,42,6,15,,60.80,1.00,,
2023-10-15,32356,,,42,6,15,,53.50,40.00,,
2023-10-15,27285,,,42,6,15,,92.30,4.00,,
2023-10-15,98318,1.00,36.00,42,6,15,36.00,36.00,7.00,,
2023-10-15,97134,,,42,6,15,,37.60,11.00,,
2023-10-15,2171,,,42,6,15,,77.80,6.00,,
2023-10-15,3357,2.00,42.00,42,6,15,21.00,21.00,7.00,,
2023-10-15,61117,,,42,6,15,,34.00,8.00,,
2023-10-15,61162,,,42,6,15,,154.30,3.00,,
2023-10-15,61179,,,42,6,15,,77.80,3.00,,
2023-10-15,25590,,,42,6,15,,59.50,9.00,,
2023-10-15,52959,,,42,6,15,,32.70,5.00,,
2023-10-15,44425,,,42,6,15,,32.70,8.00,,
2023-10-15,44423,,,42,6,15,,31.10,4.00,,
2023-10-15,61278,,,42,6,15,,71.40,3.00,,
2023-10-15,2593,3.00,157.50,42,6,15,52.50,52.50,13.00,,
2023-10-15,67945,1.00,79.80,42,6,15,79.80,79.80,4.00,,
2023-10-15,68132,2.00,51.00,42,6,15,25.50,25.50,25.00,,
2023-10-15,25606,,,42,6,15,,34.00,23.00,,
2023-10-15,25617,,,42,6,15,,70.70,7.00,,
2023-10-15,25620,,,42,6,15,,29.60,7.00,,
2023-10-15,25687,,,42,6,15,,30.20,15.00,,
2023-10-15,25741,7.00,303.10,42,6,15,43.30,43.30,35.00,,1
2023-10-15,25851,,,42,6,15,,27.00,12.00,,
2023-10-15,25879,1.00,28.30,42,6,15,28.30,28.30,19.00,,
2023-10-15,25899,,,42,6,15,,29.50,1.00,,
2023-10-15,25912,5.00,149.50,42,6,15,29.90,29.90,,,1
2023-10-15,25915,,,42,6,15,,35.30,9.00,,
2023-10-15,25922,,,42,6,15,,81.20,10.00,,
2023-10-15,25928,,,42,6,15,,26.20,6.00,,
2023-10-15,25931,,,42,6,15,,31.40,25.00,,
