InvoiceDate,StockCode,Quantity,UnitPrice,Week,Weekday,Day,TotalPrice,Ost,Action,Category,Price,Discount
2022-04-14,25725,1.00,18.70,16,3,14,18.70,21.00,,25673,18.70,
2022-04-15,25725,3.00,56.10,16,4,15,18.70,18.00,,25673,18.70,
2022-04-16,25725,2.00,37.40,16,5,16,18.70,16.00,,25673,18.70,
2022-04-17,25725,5.00,93.50,16,6,17,18.70,11.00,,25673,18.70,
2022-04-18,25725,5.00,93.50,17,,18,18.70,26.00,,25673,18.70,
2022-04-19,25725,3.00,56.10,17,1,19,18.70,23.00,,25673,18.70,
2022-04-20,25725,3.00,56.10,17,2,20,18.70,20.00,,25673,18.70,
2022-04-21,25725,8.00,149.60,17,3,21,18.70,12.00,,25673,18.70,
2022-04-22,25725,4.00,74.80,17,4,22,18.70,8.00,,25673,18.70,
2022-04-23,25725,2.00,37.40,17,5,23,18.70,6.00,,25673,18.70,
2022-04-24,25725,,,17,6,24,,6.00,,25673,18.70,
2022-04-25,25725,2.00,37.40,18,,25,18.70,4.00,,25673,18.70,
2022-04-26,25725,2.00,37.40,18,1,26,18.70,2.00,,25673,18.70,
2022-04-27,25725,1.00,18.70,18,2,27,18.70,1.00,,25673,18.70,
2022-04-28,25725,1.00,18.70,18,3,28,18.70,,,25673,18.70,
2022-05-23,2593,,,22,,23,,48.00,,25673,45.30,
2022-05-24,2593,,,22,1,24,,48.00,,25673,45.30,
2022-05-25,2593,1.00,45.30,22,2,25,45.30,47.00,,25673,45.30,
2022-05-26,2593,,,22,3,26,,47.00,,25673,45.30,
2022-05-27,2593,1.00,45.30,22,4,27,45.30,46.00,,25673,45.30,
2022-05-28,2593,,,22,5,28,,46.00,,25673,45.30,
2022-05-29,2593,4.00,181.20,22,6,29,45.30,42.00,,25673,45.30,
2022-05-30,2593,2.00,90.60,23,,30,45.30,40.00,,25673,45.30,
2022-05-31,2593,,,23,1,31,,40.00,,25673,45.30,
2022-06-01,2593,,,23,2,1,,40.00,,25673,45.30,
2022-06-02,3357,2.00,37.40,23,3,2,18.70,46.00,,25673,19.40,
2022-06-02,2593,4.00,181.20,23,3,2,45.30,35.00,,25673,45.30,
2022-06-03,3357,,,23,4,3,,46.00,,25673,19.40,
2022-06-03,2593,5.00,226.50,23,4,3,45.30,30.00,,25673,45.30,
2022-06-04,3357,4.00,77.60,23,5,4,19.40,42.00,,25673,19.40,
2022-06-04,2593,2.00,90.60,23,5,4,45.30,28.00,,25673,45.30,
2022-06-05,3357,12.00,232.80,23,6,5,19.40,30.00,,25673,19.40,
2022-06-05,2593,3.00,135.90,23,6,5,45.30,25.00,,25673,45.30,
2022-06-06,2593,7.00,317.10,24,,6,45.30,18.00,,25673,45.30,
2022-06-06,101209,,,24,,6,,24.00,,25673,58.40,
2022-06-06,3357,1.00,19.40,24,,6,19.40,29.00,,25673,19.40,
2022-06-07,3357,2.00,38.80,24,1,7,19.40,27.00,,25673,19.40,
2022-06-07,101209,3.00,175.20,24,1,7,58.40,21.00,,25673,58.40,
2022-06-07,2593,3.00,135.90,24,1,7,45.30,15.00,,25673,45.30,
2022-06-08,2593,5.00,226.50,24,2,8,45.30,10.00,,25673,45.30,
2022-06-08,3357,,,24,2,8,,27.00,,25673,19.40,
